Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3V5uCtItcD/,At the highly anticipated AppleTV premiere of #TheNewLook custom Dior designs by MariaGraziaChiuri inspired by the series era of Christian Dior and the 1940s fashion revolution adorned JulietteBinoche in a black wool crepe dress with a striking black sisal hat and GlennClose in an iconic black wool and silk #DiorBarJacket skirt accentuated with embroidered brooches and a black #LadyDJoy bag. Swipe to uncover more details within the intricate #DiorSavoirFaire. © Photos savoir-faire: Sophie Carre,CAROUSEL_ALBUM,2024-02-14 04:00 PM,31303,-0.51,0.06821,112,-0.84,31191,-0.51,,150749,165824,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C37IbIpo5H8/,Sensuous sand-colored jersey spills and sweeps softly around the body in the closing look on the #DiorAW24 runway. Relive the finale of this show through which MariaGraziaChiuri highlighted how the House’s progressive move into ready-to-wear in 1967 resonates to the present day with a creative perspective that draws on couture codes and craft transposed and interpreted for resolutely modern requirements and lifestyles.,reel,2024-02-29 03:00 AM,30329,-0.53,0.06609,249,-0.65,30080,-0.53,,159874,175862,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3JN6l5oqKK/,Witness the convergence of nature and myth in #DiorSS24 by MariaGraziaChiuri a collection that draws from the spellbinding silhouette of Christian Diors 1948 Abandon dress transforming its unique collar into modern asymmetric tops. Spotlighting timeless pieces like the #LadyDior and Dior Jolie bags the range emphasizes the art of structure and form enriched with the rhythms of moon phases seasonal suns and the lore of medicinal herbs and fantastical animals.© TinaBarney_,CAROUSEL_ALBUM,2024-02-09 05:46 PM,30328,-0.53,0.06608,106,-0.85,30222,-0.52,,145679,160247,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C38NDwFSCoL/,Among those details and accessories that made their mark at the #DiorAW24 by MariaGraziaChiuri show wrap-around VeryDior sunglasses brought a defiantly urban attitude that contrasted with beaded necklines and pearl-tipped hand jewels. Meanwhile top-handle handbags pick up two perpetual codes - Cannage recreated in sculptural leather relief and textured #DiorOblique crafted in canvas. © Elena.Dottelonde,CAROUSEL_ALBUM,2024-02-29 01:00 PM,28982,-0.55,0.06315,129,-0.82,28853,-0.55,,142279,156507,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3H2T6otrs1/,Crafted by MariaGraziaChiuri #DiorSS24 melds feminine strength with a nod to history drawing inspiration from Alberto Burris evocative artwork echoed as textured garments featuring elegant distressing frayed finishes and the glow of burnished notes. Designs blur into mystic visions of the Eiffel Tower and the Plan de Paris motif casting a spell of witchy delicacy. Accentuating this narrative the Lady D-Sire and Dior Toujours bags emerge as iconic accessories each enhancing the collections charm with their sophisticated presence.© TinaBarney_,CAROUSEL_ALBUM,2024-02-09 05:01 AM,28285,-0.56,0.06163,126,-0.82,28159,-0.56,,139998,153998,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C35hVIrIROr/,Referencing the Houses early years in ready-to-wear with the Miss Dior line the #DiorAW24 collection by MariaGraziaChiuri is redolent with stylistic whispers of the 60s and 70s. Discernable without being literal the vibe came through in pieces such as a slim trouser suit cape coat short skirts and a jacket with a stand collar and buttoned tabs. Knee-high boots and another hybrid stretch version incorporating a studded Mary Jane element also alluded to the era-appropriate aesthetic.,reel,2024-02-28 12:00 PM,27828,-0.57,0.06064,260,-0.63,27568,-0.57,,151674,166841,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3P5PO8K1gp/,In a delicate balance between tradition and metamorphosis the #DiorChiffreRouge watch reasserts its singularity through architectural asymmetry with a case that is distinguished by a subtly enlarged and tapered side. Complemented by a red crown and matching hands swirling in a mesmerizing ballet the display embodies the hallmark color of life a deeply intense and characteristic hue as termed by the Houses founding couturier.#DiorHorlogerie © NicholasAlanCope,CAROUSEL_ALBUM,2024-02-12 08:00 AM,26781,-0.58,0.05836,131,-0.81,26650,-0.58,,134343,147778,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3Iz-JrIPBr/,Discover some of the key accessories of the #DiorSS24 collection by MariaGraziaChiuri from the mysteriously sleek DiorNuit sunglasses to the reimagined Dior Toujours bag presenting a supple crinkled texture. Zoom in on the Diorebel boots offering a bold juxtaposition against precious lace while the Adiorable pumps detailed with individual resin beads complement a delicate aura.© Photo: TinaBarney_ Video: AliceSchillaci,CAROUSEL_ALBUM,2024-02-09 01:53 PM,26687,-0.58,0.05815,110,-0.84,26577,-0.58,,130734,143807,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C4CUYLIvhWi/,We conclude our coverage from the #DiorAW24 by MariaGraziaChiuri show with the latest appropriation of a perennial code introduced to the House by Monsieur Diors leopard-loving muse Mizza Bricard. Pictured against the scenographic installation by artist Shakuntala.Kulkarni the feline print motif makes it onto several standout pieces in glossy leather chicly trimmed in black grosgrain emanating youth and Parisian style and speaking of the immutability and endless evolution of Dior elegance.© LauraSciacovelli,IMAGE,2024-03-02 10:00 PM,26488,-0.59,0.05772,125,-0.82,26363,-0.58,,171598,188758,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C39Ru5LomSE/,A standout signature of #DiorAW24 by MariaGraziaChiuri delve into the archives to learn about the 1967 origins and significance of the Miss Dior logo and how it was transposed onto pieces from the collection using the screen printing technique. #DiorSavoirFaire© MelindaTrianaPhoto: AndreaCenetiempo Ostinelli Gunnar Larsen Fairchild Archive / WWD / Penske Media / Getty Images Société René Gruau,reel,2024-02-29 11:00 PM,26350,-0.59,0.05742,281,-0.6,26069,-0.59,,249693,274663,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C36KE3QMU3Z/,Equally evocative of Monsieur Diors appropriation of menswear fabrics and the spirit of the 60s when the House first branched out into ready-to-wear #DiorAW24 by MariaGraziaChiuri contains a generous sprinkling of checks and plaids. Pleated and wrap-front minis skirts cape coats and snug jackets span an offering suffused with a scent of youthful liberation.,CAROUSEL_ALBUM,2024-02-28 05:56 PM,26238,-0.59,0.05717,104,-0.85,26134,-0.59,,126899,139588,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C37Z01iIAIq/,Pop backstage before the #DiorAW24 show to get up close with some of the pieces in the new collection by MariaGraziaChiuri. In this two-tone selection references to the Houses original ready-to-wear line from 1967 - Miss Dior - ring out in the reappropriated archival logo boldly transposed to clothing and bags alike. Also inspired by a design from the archives boots with cut-out backs feature a golden ball heel an aesthetic touch replicated in the simplicity of sautoirs and rings. © Elena.Dottelonde,CAROUSEL_ALBUM,2024-02-29 05:33 AM,25935,-0.6,0.05651,161,-0.77,25774,-0.59,,134339,147773,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3an4NoMBvg/,Channeling the time-honored spirit of Yves Saint Laurents iconic tailoring MrKimJones brings forth a captivating rendition in #DiorSummer24 juxtaposed here with the #DiorSaddle Twin and Dior Charm bags. Discover a particular focus on volumes vents pleats and necklines from the revered 1959 collections seamlessly integrated to present relaxed masculine suiting summer ensembles and sweeping coats.© RafaelPavarotti_,CAROUSEL_ALBUM,2024-02-16 12:00 PM,25865,-0.6,0.05636,116,-0.83,25749,-0.59,,128126,140939,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3zaBGfovOf/,Stepping into the spotlight at the SAGAwards Kieran Culkin celebrated for his riveting performance in Succession and nominated for Male Actor in a Drama Series made a sartorial statement in an ensemble from the Dior mens collection by MrKimJones. He exuded contemporary elegance donning a sophisticated navy wool suit with notch lapels paired with a navy knit and sleek black leather derbies.#StarsinDior,IMAGE,2024-02-26 03:00 AM,25723,-0.6,0.05605,66,-0.9,25657,-0.6,,101367,111503,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3Wi9zNiOuS/,Dive into the universe of #TheNewLook saga and the iconic styles of its leading stars as the series that chronicles Christian Diors post-war couture journey debuts today. Pictured here are JulietteBinoche MendelsohnBen and GlennClose at the #DiorCouture Spring-Summer 2024 show appearing in select Dior creations by MariaGraziaChiuri and MrKimJones. Now available for streaming exclusively on AppleTV. © Pierre__Mouton,CAROUSEL_ALBUM,2024-02-14 10:00 PM,25631,-0.6,0.05585,124,-0.82,25507,-0.6,,128352,141187,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C34w2M1otkd/,In the #DiorAW24 collection unveiled on Tuesday MariaGraziaChiuri glanced back to find the future returning to and reinterpreting the origins of the Houses ready-to-wear heritage which started out as the distinct Miss Dior line in 1967. It was a period of transition not just with the increasing shift from haute couture to off-the-peg but also societally as female emancipation took flight. The opening look in the show catches that pulse nodding to the Houses tailoring prowess while rethinking it with a slouchy ease perfect for a modern Parisienne.,reel,2024-02-28 05:00 AM,24763,-0.61,0.05396,181,-0.74,24582,-0.61,,127685,140454,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3S5gRFt6ru/,The #DiorChiffreRouge wristwatch hones in versatility by introducing interchangeable straps. Crafted from durable materials enhanced with both macro and micro cannage patterns or supple leather alternatives each design offers a custom aesthetic. © Piotr_Stoklosa,CAROUSEL_ALBUM,2024-02-13 12:00 PM,24543,-0.62,0.05348,87,-0.87,24456,-0.61,,118078,129886,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C30WrMatfUz/,Mark your calendars for the #DiorAW24 show live from Paris on Tuesday February 27 at 3pm CET on Instagram. Here a spotlight on the Miss Dior line the Houses inaugural foray into ready-to-wear provides a first clue to the direction being taken by MariaGraziaChiuri.© Video: MelindaTrianaPhoto: Laora_QueyrasSpecial credits: BBC Motion Gallery / Getty Images Ewa Rudling / Condé Nast / Shutterstock Société René Gruau Jean-Daniel Lorieux / Condé Nast / Shutterstock Gunnar Larsen all rights reserved,reel,2024-02-26 11:51 AM,24514,-0.62,0.05342,134,-0.81,24380,-0.62,,120099,132109,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C4Dc3kKIs0c/,Unlock the secrets to runway-ready beauty with our lineup of key products for the #DiorAW24 show featuring an exciting new product soon to be revealed on diorbeauty. DIOR FOREVER SKIN GLOWDIOR FOREVER GLOW STAR FILTERDIOR FOREVER SKIN CORRECT  © OlivierRosePhotography#DiorBeauty #DiorMakeup #DiorAW24,CAROUSEL_ALBUM,2024-03-03 08:33 AM,24306,-0.62,0.05296,84,-0.88,24222,-0.62,,176486,194135,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3GAMACIDbx/,Reflecting deeply on the essence of time where the past and future intertwine the campaign images for the #DiorSS24 unveil a collection that pays tribute to the female spirit. At the helm MariaGraziaChiuri transforms this meditation into an artistic exploration of the complexities and nuances of the female experience encapsulating their legacy and potential in the fabric of the present.© TinaBarney_,IMAGE,2024-02-08 11:49 AM,24022,-0.63,0.05234,127,-0.82,23895,-0.62,,103190,113509,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3zvghho5t_/,Presenting at the 39th edition of the FilmIndependent Spirit Awards Jude Law impressed in a navy wool peak lapel double-breasted suit by MrKimJones.#StarsinDior,IMAGE,2024-02-26 06:08 AM,23938,-0.63,0.05216,143,-0.8,23795,-0.62,,104833,115316,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3YQ1G4h73V/,In his fifth-anniversary collection for the House MrKimJones breathes new life into its essence employing a virtuoso symbiosis of masculine elegance that defines the #DiorSummer24 collection. This series spans from the New Look to the New Wave offering a multifaceted homage that surpasses the constraints of space and time in a celebration of creative passion and freedom. Merging British tailoring with haute couture traditions it unveils the intertwined heritage of womenswear and menswear fabrications highlighting their shared lineage.© Video: AlexandreSilberstein Photo: RafaelPavarotti_,reel,2024-02-15 02:01 PM,23785,-0.63,0.05183,172,-0.76,23613,-0.63,,122890,135180,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3AJ_R-ImcF/,Reaffirming MariaGraziaChiuris commitment to womens artistic expression Dior proudly supported the 12th edition of the ParisDesFemmes festival a unique creative forum at Théâtre de la Pépinière in Paris in January. La Nuit the theme for this year inspired ClaireChazal IonescoEva ChloeMons MariaLarreal and ColombeSchneck to explore the mystique of the night and was published by l’Avant-Scène Théâtre editions.© Laora_Queyras,CAROUSEL_ALBUM,2024-02-06 05:19 AM,23288,-0.64,0.05074,69,-0.9,23219,-0.63,,109968,120965,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3vi0FroaWp/,A night of cinematic brilliance intertwined with sartorial charm as MariaGraziaChiuris designs graced the AcademieDesCesar red carpet. Nominee of the César for Meilleure Actrice for L’été dernier LeaDrucker stunned in a show-stopping #DiorCouture black dress while Marie-Christine Barrault exuded effervescence in her pleated cream silhouette. Discover fabric flowing like poetry in motion inside the atelier by swiping through the #DiorSavoirFaire.#StarsinDior© Savoir-faire photo: Sophie Carre,CAROUSEL_ALBUM,2024-02-24 02:30 PM,23283,-0.64,0.05073,98,-0.86,23185,-0.63,,114312,125743,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C32FaroIxei/,Get ready for the #DiorAW24 show live from Paris today at 3pm CET on Instagram and Dior.com. In a further nod to the inspiration informing MariaGraziaChiuri’s new collection Elisabetta Crespi discusses the work of her prodigiously creative designer mother Gabriella and its appeal to Marc Bohan. © Video: MelindaTrianaPhoto: Debora_PotaAll rights reserved by Archivio Gabriella Crespi,reel,2024-02-27 04:00 AM,23122,-0.64,0.05038,153,-0.78,22969,-0.64,,117052,128758,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3HGMjeviQ7/,Dive deeper into the #DiorSS24 collection by MariaGraziaChiuri where delicate stitching and sheer knitted lace emerges as the undeniable centerpiece. Crafted with meticulous attention to detail each piece tenderly wraps and highlights the bodys natural contours offering a subtle hint of sensuality. Among these a finely knit metallic sweater stands out its design reminiscent of chainmail and infusing an element of resilient elegance.© TinaBarney_,CAROUSEL_ALBUM,2024-02-08 10:00 PM,22874,-0.64,0.04984,107,-0.85,22767,-0.64,,113999,125398,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3TU76YN7Vw/,In the art of marking time delve into the myriad possibilities with the #DiorChiffreRouge collection. From chronographs equipped with stopwatch functions to tourbillons designed for accuracy ensuring theres a perfect match for every discerning taste in punctuality.© ThueThueThueThueThueThue,CAROUSEL_ALBUM,2024-02-13 04:00 PM,22818,-0.64,0.04972,289,-0.59,22529,-0.64,,141529,155681,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3yOgfOoyc7/,At the SAGAwards where Barbie was nominated for Best Film AmericaFerrera captured the spotlight. The actress who was nominated for Outstanding Performance by a Cast in a Motion Picture dazzled in an ethereal custom #DiorCouture design by MariaGraziaChiuri that mirrored the dynamic feminine force of her character. #StarsinDior,IMAGE,2024-02-25 04:00 PM,22800,-0.64,0.04968,59,-0.91,22741,-0.64,,89938,98932,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C351ik3r-rH/,Take an atmospheric tour through the show scenography for the unveiling of the #DiorAW24 by MariaGraziaChiuri collection in Paris featuring an installation of cane sculptures and perimeter-spanning imagery by the artist Shakuntala.Kulkarni. © Photo: AdrienDirand,reel,2024-02-28 02:59 PM,22579,-0.65,0.0492,118,-0.83,22461,-0.65,,109008,119908,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3dMqnBpSaX/,Each garment in #DiorSummer24 by MrKimJones effortlessly intertwines practicality with timeless style as the spotlight illuminates the collections crisp bright vibrant pieces melding with the Dior Charm bag resulting in an ensemble that leaves a lasting impression.© RafaelPavarotti_,IMAGE,2024-02-17 12:00 PM,21909,-0.66,0.04774,96,-0.86,21813,-0.66,,91543,100697,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3xX1mLIvxC/,Dior and LVMH seal a powerful new bond in the name of performance and dreams by welcoming para-cyclist Marie_Patouillet as an ambassador for the Dior womens collections by MariaGraziaChiuri. A double medalist in 2021 at the Tokyo Paralympics the athlete is gearing up for the upcoming Paralympic Games Paris2024.  Dior et LVMH signent un nouveau lien puissant placé sous le signe de la performance et du rêve en accueillant la para-cycliste Marie Patouillet en tant qu’ambassadrice des collections féminines de Maria Grazia Chiuri. Double médaillée à Tokyo en 2021 l’athlète concourra aux prochains Jeux Paralympiques de Paris 2024. #LVMH #ArtisanDeToutesLesVictoires © Nelson_Rosier,CAROUSEL_ALBUM,2024-02-25 08:03 AM,21607,-0.66,0.04708,67,-0.9,21540,-0.66,,102434,112677,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3HhrHbvrnr/,Building on the dynamic interplay of energies #DiorSS24 gracefully illuminates masculine and feminine aesthetics serving as a canvas for capturing the diverse nature of contemporary womanhood. The designs by MariaGraziaChiuri rejuvenate classic black and white palettes notably through an innovative reinterpretation of shirting whether morphed into dresses or given a distinctive flair. Functional staples receive a sleek upgrade with sweeping fringes encapsulating an aura of exquisite chic.© TinaBarney_,CAROUSEL_ALBUM,2024-02-09 02:01 AM,21466,-0.66,0.04677,97,-0.86,21369,-0.66,,106448,117092,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C4B4Vk9LVNg/,Drawing on the energizing impact of the Miss Dior line that announced the Houses entry into the world of ready-to-wear in 1967 #DiorAW24 by MariaGraziaChiuri updates the aesthetic of this transitional era in fashion and society to today. Ease and elegance are core components of every look from wide-cut trousers and timeless trench coats to sportswear silhouettes and the Cannage code thats reconceived as interlacing linearity in embossed leather. The show took place amid a sensational installation by the artist Shakuntala.Kulkarni featuring cane sculptures and imagery as interrogations and statements of female strength.© LauraSciacovelli,IMAGE,2024-03-02 05:55 PM,20198,-0.68,0.04401,77,-0.89,20121,-0.68,,131417,144559,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3_bE4lIwbn/,The creative capabilities of gabardine came to the fore for #DiorAW24 by MariaGraziaChiuri. Acting as a tangible representation of the modernity that Marc Bohan introduced with the Miss Dior ready-to-wear line in 1967 this endlessly adaptable material attained an elevated status when woven in double form. Unlined and fluid as a result the refined technique allows the fabric to interpret an array of styles that necessitate a very special kind of #DiorSavoirFaire to realize. © Video: MelindaTrianaPhoto: Sophie CarreSpecial credit: Piacenza 1733,reel,2024-03-01 07:00 PM,20009,-0.69,0.0436,145,-0.79,19864,-0.69,,169252,186178,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3t099Howip/,Under the spellbinding glow of the AcademieDesCesar Valérie Lemercier captivates all as the evenings host enveloped in a custom #DiorCouture creation by MariaGraziaChiuri. Sculpted from plush black velvet the dress strikes a harmonious balance between classic elegance and contemporary flair featuring an asymmetrical cut that gracefully unveils a backless detail. Swipe to uncover a closer look at the #DiorSavoirFaire.#StarsinDior© Savoir-faire photo: Sophie Carre,CAROUSEL_ALBUM,2024-02-23 11:00 PM,19181,-0.7,0.0418,74,-0.89,19107,-0.7,,93190,102509,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3YrvCivxye/,In #DiorSummer24 by MrKimJones a crisp playful modernity and practical ease commands attention. Within this realm essentials like the Harrington polo crew neck and cardigan are transformed with embroideries and tweed a favorite of Monsieur Dior also elevating jackets shirts and pants. Cannage patterns further accentuate coveted pieces such as the Dior Charm bag and Dior Buffalo loafers marking a unique update to both accessories and footwear.© RafaelPavarotti_,CAROUSEL_ALBUM,2024-02-15 05:56 PM,18913,-0.7,0.04121,87,-0.87,18826,-0.7,,94029,103432,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3aMY8ihPuC/,Exuberant richness meets the ideal blend of formal and casual in the #DiorSummer24 collection by MrKimJones. In this realm the Dior Charm bag complements sumptuous fabrics that align with notions of utility through the exquisite adoption of tweeds embroidery and lines of cannage redefining a look and its essence of simplicity with every stitch.© RafaelPavarotti_,CAROUSEL_ALBUM,2024-02-16 08:00 AM,18759,-0.71,0.04088,98,-0.86,18661,-0.7,,95050,104555,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3UL4r3CyE7/,Impeccably finished the #DiorChiffreRouge case tantalizes with a variety of final touches. Whether indulging in the opulent embellishment of precious stones or embodying a sleek presence with the ultra-matte black option it ignites personal expression in the realm of horological aesthetics.#DiorHologerie © ThueThueThueThueThueThue,CAROUSEL_ALBUM,2024-02-14 12:00 AM,18663,-0.71,0.04067,46,-0.93,18617,-0.71,,86706,95376,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3cxKS3NPvj/,For #DiorSummer24 MrKimJones and StephenJonesMillinery reinvent fashion with new wave beanies reminiscent of liberty caps. In this twist the cockade is replaced by velvet Ronghua flowers rooted in Chinese heritage from the Tang dynasty and in close collaboration with the Houses ateliers Ronghua masters adapted the collections palette to magnify their traditional artisanship. Amidst these standout pieces the Dior Charm bag harmoniously complements the looks underscoring the craftsmanship of the latest offerings.© RafaelPavarotti_,CAROUSEL_ALBUM,2024-02-17 08:00 AM,18649,-0.71,0.04064,72,-0.89,18577,-0.71,,90609,99670,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3PcHH3oy0f/,Twenty years since its inaugural unveiling the #DiorChiffreRouge collection embarks on an illustrious revival introducing eight distinctive models that blend the Houses classic elegance with innovative couture aesthetics. This renaissance underscores a celebration of #DiorHorlogerie legacy and vision ensuring the iconic timepiece sustains its revered heritage and emerges with renewed brilliance.© BaronandBaron,reel,2024-02-12 03:59 AM,17935,-0.72,0.03908,86,-0.88,17849,-0.72,,86255,94880,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3vHXVDoJWN/,At the prestigious AcademieDesCesar the #StarsinDior dazzled wearing the finest pieces curated by MariaGraziaChiuri. Radiance personified ValerieDonzelli was awarded the César of Meilleure Adaptation for LAmour et les forêts in a delicate black and white ensemble while Ariane Ascaride commanded attention in a tailored black suit. Venture behind the scenes to glimpse the careful #DiorSavoirFaire creation.© Savoir-faire photo: Sophie Carre,CAROUSEL_ALBUM,2024-02-24 11:00 AM,17753,-0.72,0.03868,75,-0.89,17678,-0.72,,87219,95941,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3uQa0vIx9F/,Gliding across the red carpet at the AcademieDesCesar actress and Dior ambassador NadiaTereszkiewicz was a vision to behold. Draped in a black #DiorFall24 floor-length dress designed by MariaGraziaChiuri and perfectly cinched with a matching belt she epitomized sophistication. Step behind the glamour to witness the #DiorSavoirFaire that brought this ensemble together. #StarsinDior© Savoir-faire photo: Sophie Carre,CAROUSEL_ALBUM,2024-02-24 03:00 AM,17605,-0.72,0.03836,85,-0.88,17520,-0.72,,88122,96934,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3X1pF2IM3j/,Introducing the latest #DiorSummer24 menswear campaign by MrKimJones where RafaelPavarotti_ s photographs exhibit a bright dreamlike evanescent setting echoing the Hommes Fleurs garden theme from the show. Blooming with pop iconography and inspired by the designers predecessors the collection showcases a contemporary moment blending the Houses iconic codes with unparalleled excellence.,IMAGE,2024-02-15 10:03 AM,17528,-0.73,0.03819,80,-0.88,17448,-0.72,,73659,81025,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3wgkL2Mjqn/,Celebrating cinematic excellence at the AcademieDesCesar film director Christopher Nolan accepted the César d’honneur and earned accolades as nominee of Meilleur Film Étranger with the OppenheimerMovie. Joining him are actor Bastien Bouillon and model-photographer MalickBodian all dressed in meticulously cut and expertly stitched suits by MrKimJones.#StarsinDior,CAROUSEL_ALBUM,2024-02-25 12:00 AM,17080,-0.73,0.03722,54,-0.92,17026,-0.73,,81146,89260,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C4C90dqIVZp/,For the Autumn-Winter 2024-2025 collection by MariaGraziaChiuri PeterPhilipsMakeup Creative and Image Director for Dior Makeup went for a surprising vibrant eye makeup look.Inspired by Marc Bohan’s take on colour the inner corners of the eyes were dressed with a dot of rasberry pink pigment. This colourful twist contrasts with the glowing skin and the hairdo». © OlivierRosePhotography#DiorBeauty #DiorMakeup #DiorAW24,IMAGE,2024-03-03 04:02 AM,16790,-0.74,0.03659,91,-0.87,16699,-0.74,,114065,125471,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3A9uAPoq6G/,In pursuit of amplifying womens voices and visions a commitment dear to MariaGraziaChiuris heart a distinctive dialogue unfolded at the ParisDesFemmes festival. Spearheaded by talents like AurelieSaada Adeline_Dieudonne JoffrineDonnadieu and AliyehAtaei.Official this initiative seamlessly merged writing with performance to reinforce a perpetually reinvented space encapsulating the dynamic ties between Dior and the arts.© Laora_Queyras,CAROUSEL_ALBUM,2024-02-06 12:51 PM,16571,-0.74,0.03611,78,-0.89,16493,-0.74,,82660,90926,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3QUqPiIEbQ/,Peer beyond the glass and go within the reimagined universe of #DiorChiffreRouge where a myriad of iconic house codes are integrated into every aspect encasing the finest in couture quality. At the heart of the date display Monsieur Diors cherished number eight emerges boldly its hue akin to a precious talisman instilling a sense of marvelous fortune as it counts down each passing month.#DiorHologerie© BaronandBaron,reel,2024-02-12 12:00 PM,16317,-0.74,0.03555,66,-0.9,16251,-0.74,,76681,84349,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3-sv5bok-O/,Discover the full #DiorAW24 by MariaGraziaChiuri show unveiling a collection that takes its cues from the Houses first forays into ready-to-wear with the Miss Dior line in 1967. The emancipated energy of this transitional era is innovatively channeled into elegant and adaptable garments reborn codes elevated sportswear and exemplary eveningwear.,reel,2024-03-01 12:20 PM,16199,-0.75,0.0353,155,-0.78,16044,-0.75,,147286,162014,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C30DOXOoROX/,For the SAGAwards #StarsinDior commanded attention in the tailored excellence of Dior mens Collection by MrKimJones. Standouts included SterlingKBrown nominated for Male Actor in a Supporting Role in a Motion Picture for American Fiction in a black velvet tuxedo matched with a silk bow-tie. Meanwhile Ed_McVey_ brought a daring twist donning the #DiorWinter23 grey wool peak lapel oblique jacket perfectly paired with its large trousers and Dior Granville loafers while CoreyHawkins epitomized charm in a lustrous blend of brown wool and silk.,CAROUSEL_ALBUM,2024-02-26 09:00 AM,16031,-0.75,0.03493,70,-0.9,15961,-0.75,,78967,86863,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C4BoFEeoPi7/,Spend some time with Dior ambassador and actress NadiaTereszkiewicz as she visits the archives to learn all about the history of Miss Dior the line with which the House and Marc Bohan stepped into the world of ready-to-wear in 1967. After perfecting her DiorBeauty look and donning her #DiorBarJacket denim outfit it was off to the #DiorAW24 show to discover the collection by MariaGraziaChiuri and share her post-runway insights. © Photo: Pierre__Mouton,reel,2024-03-02 03:33 PM,15972,-0.75,0.0348,67,-0.9,15905,-0.75,,120434,132477,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C4CGpHLItiY/,Posed before the backdrop of sculptures by Shakuntala.Kulkarni two #DiorAW24 looks by MariaGraziaChiuri testify to the collections innate edge and attitude with its riffing on 60s and 70s inspirational vibes introducing chunky knits and slouchy boots outerwear finely delineated with burnished metal studs and wraparound VeryDior shades for the final touch.© LauraSciacovelli,IMAGE,2024-03-02 08:00 PM,15876,-0.75,0.03459,50,-0.93,15826,-0.75,,98977,108874,
