Profile,Profile Link,Post Link,Text,Date,Type,Video Length (seconds),Engagement,Engagement Ratio vs Average,Likes,Likes Ratio vs Average,Shares,Shares Ratio vs Average,Saves,Comments,Comments Ratio vs Average,Views,Engagement Rate,Music Name, Music Author, Hashtags, Campaigns
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7234373099221716251,#GucciCruise24 makes its debut,2023-05-18 0:22,video,15,128624,0.19,128465,1.22,395,0.36,159,228,0.22,9102028,1.41314,suono originale Gucci,,guccicruise24,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7230752092724481306,Escape to your #GucciSummerStories,2023-05-08 6:11,video,60,125094,0.16,124822,1.18,1171,1.08,272,189,0.18,29275554,0.4273,suono originale Gucci,,guccisummerstories,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7282311206763810080,Feeling the rush #GucciAncora @Troye Sivan @ameliadimz ,2023-09-24 4:46,video,52,120786,0.12,118570,1.12,1410,1.31,2216,177,0.17,833969,14.48327,suono originale Gucci,,gucciancora,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7327958928984198433,#DariaWerbowy for #GucciHighJewelry shot by #DavidSims,2024-01-25 4:03,video,16,117000,0.09,114854,1.09,786,0.73,2146,182,0.18,33177603,0.35265,,,dariawerbowy guccihighjewelry davidsims,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7233800319585635611,Inspiring wonder since 1395 Gyeongbokung Palace is one of Seouls most iconic locations. #GucciCruise24 ,2023-05-16 11:19,video,25,112574,0.04,112165,1.06,1298,1.2,409,495,0.49,20517739,0.54867,suono originale Gucci,,guccicruise24,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7217469114170756357,Twisting together heritage codes. #adidasxGucci #Gucci ,2023-04-02 11:06,video,9,110584,0.03,110194,1.04,1178,1.09,390,1591,1.58,10776579,1.02615,suono originale Gucci,,adidasxgucci gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7235389239985278235,Pre-show energy at #GucciCruise24,2023-05-20 18:05,video,14,110229,0.02,110090,1.04,687,0.63,139,423,0.42,5704191,1.93242,suono originale Gucci,,guccicruise24,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7216623019987340550,A dynamic duo. #adidasxGucci #Gucci ,2023-03-31 4:23,video,9,106018,-0.01,105720,1,1747,1.62,298,1150,1.14,19443108,0.54527,suono originale Gucci,,adidasxgucci gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7214549880587504902,Julia Garner for #GucciHorsebit1955. #Gucci ,2023-03-25 14:18,video,15,103881,-0.03,103305,0.98,1726,1.6,576,1312,1.3,14329794,0.72493,suono originale Gucci,,guccihorsebit1955 gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7339841875865537825,A season of bold contrasts #GucciFW24 #MFW,2024-02-26 4:35,video,28,101884,-0.05,101653,0.96,506,0.47,231,321,0.31,16338378,0.62359,,,guccifw24 mfw,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7211912573346778373,Lit up in Gucci. #Gucci,2023-03-18 11:44,video,15,101421,-0.05,101096,0.96,610,0.56,325,165,0.16,4062358,2.4966,suono originale Gucci,,gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7323948149771357473,Friends of the House at Fall Winter 2024 #GucciAncora #GucciFW24 #mfw23 ,2024-01-14 8:39,video,19,100672,-0.06,97351,0.92,757,0.7,3321,2298,2.28,1231416,8.1753,,,gucciancora guccifw24 mfw23,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7257205830624218394,تبد?? را?ة ا?حس?? ا?ا? ? ب?در حب? ??حس?? ا?تب ?احس?? ?اط?ب ا???ت?  #?حر? #ا?عرا? #?رب?اء #explore #fypp ,2023-07-18 13:05,video,31,99192,-0.07,82600,0.78,478,0.44,4814,11300,11.23,649500,15.27206,??تظر ا???ص?ص?.. س?دة ع??ة ??اة ا??ر?د?? ا??ضائ?ة,,?حر? ا?عرا? ?رب?اء explore fypp,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7268677813119618336,Alia Bhatt not sharing her secrets on The 21. #GucciBamboo1947,2023-08-18 11:02,video,38,96001,-0.1,95470,0.9,1870,1.73,531,439,0.43,8772955,1.09428,suono originale Gucci,,guccibamboo1947,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7339128140649860384,Sabato De Sarno?�s #GucciFW24 women?�s collection #MFW ,2024-02-24 6:25,video,15,95666,-0.1,95489,0.9,601,0.55,177,279,0.27,21308188,0.44896,suono originale,Gucci,guccifw24 mfw,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7280510097892134177,Ancora Milano #GucciAncora ,2023-09-19 8:17,video,23,91640,-0.14,91445,0.86,732,0.68,195,334,0.33,5137055,1.7839,suono originale Gucci,,gucciancora,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7225882289945824538,?�� ?�� ?�� The 21 with #JuliaGarner #GucciHorsebit1955,2023-04-25 3:13,video,15,91253,-0.14,91085,0.86,377,0.35,168,208,0.2,4148875,2.19946,suono originale Gucci,,juliagarner guccihorsebit1955,
gucci,https://www.tiktok.com/@gucci,https://www.tiktok.com/@gucci/video/7233025412761177371,Global Brand Ambassador #KAI discovers Gyeongbokgung Palace in Seoul where #GucciCruise24 will debut ,2023-05-14 9:12,video,33,87138,-0.18,79600,0.75,1724,1.6,2664,3150,3.13,573200,15.20202,suono originale Gucci,,kai guccicruise24,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7207092845403000070,اخطر ??ض?ع با?عا?? ?�� ?ا?? ?اتحدا? ات??? ?? ?ح?د ?ز?راء ?ع?? ??ر?? عد?? با?ب?ت  ?ا?ثر ?احد ?ع?? اثبتة ??شرة ?ا???   #ا?عرا? #tiktok #بغداد #explore #ا??ا??? ,2023-03-05 11:01,video,44,86375,-0.19,80800,0.76,925,0.86,4650,0,0,1200000,7.19792,Love You So The King Khan & BBQ Show,,ا?عرا? tiktok بغداد explore ا??ا???,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7227018134778039578,Lighting up the Shanghai skyline. #GucciCosmos #Gucci,2023-04-28 4:41,video,29,83667,-0.22,83480,0.79,581,0.54,187,239,0.23,3763285,2.22324,suono originale Gucci,,guccicosmos gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7263457647876181280,An instant emblem forged by a flame #GucciBamboo1947 ,2023-08-04 9:25,video,30,77667,-0.27,75019,0.71,1576,1.46,2648,556,0.55,1317206,5.89634,suono originale Gucci,,guccibamboo1947,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7245679889028779291,Visit the temporary exhibition in Milan open until Sunday June 18 at 6 p.m.,2023-06-17 11:38,video,26,74831,-0.3,74666,0.7,1094,1.01,165,429,0.42,30220275,0.24762,suono originale Gucci,,,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7296585643713449248,BTS with #BillieEilish #GucciHorsebit1955  ,2023-11-01 15:58,carrousel,0,73001,-0.31,63059,0.59,637,0.59,9942,858,0.85,252997,28.85449,Pink Drink Charmer & Klay,,billieeilish guccihorsebit1955,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7211527091299306757,Great mind think alike. #Gucci #GucciSS23,2023-03-17 10:48,video,27,70973,-0.33,70679,0.67,909,0.84,294,332,0.33,9035127,0.78552,suono originale Gucci,,gucci gucciss23,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7282409137286155552,The faces of #GucciAncora #GucciBeauty ,2023-09-24 11:06,video,9,68633,-0.36,68291,0.64,372,0.34,342,156,0.15,4129128,1.66217,suono originale Gucci,,gucciancora guccibeauty,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7237089562898550043,ع?ا?ات ا?ساعة ? اذا ??ت ?س?? ?ا?? ?ب?در حب? ?رس?? ا?تب ?اا???  #ا?عرا? #CapCut #fyp #explore #د?? #ا?سع?د?ة #دب? #ا????ت ,2023-05-25 8:03,video,174,65895,-0.38,59300,0.56,695,0.64,4499,1401,1.39,438100,15.04109,ا?ص?ت ا?أص?? ?ح?د ا?صا?? ?�️,,ا?عرا? capcut fyp explore د?? ا?سع?د?ة دب? ا????ت,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7214440315950943494,ارخص ?ط?ر ?سح?ر ر?ضا?? ? ?ا??? حط ?ا?? ?ع??50 ?ر?ح ا??ة اب?اش ? 20 شخص ??ط  #ر?ضا? #ا?عرا? #explore ,2023-03-25 7:13,video,51,64272,-0.4,57900,0.55,1796,1.67,3081,1495,1.48,1300000,4.944,Dreamland ?�利,,ر?ضا? ا?عرا? explore,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7234449874836557083,Cultures codes and emblems come together #GucciCruise24,2023-05-18 5:20,video,14,62286,-0.41,62144,0.59,220,0.2,142,161,0.16,2353293,2.64676,suono originale Gucci,,guccicruise24,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7208201132911381766,ب??اسبة ع?د ا?حب ???رأة ا?عا??ة اشتر?ت س?ارة ?حب?بت?  ? ب?در حب? ?ا?? ?ا?? ?ا?ص??ة ب???ة ?�️  #ا?عرا? #explore #بغداد ,2023-03-08 10:41,video,33,62176,-0.42,55000,0.52,476,0.44,4675,2025,2.01,981900,6.33221,Creepy Violins Apollo Nove,,ا?عرا? explore بغداد,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7218952533773929733,?�� Global Brand Ambassador Hanni from NewJeans for The 21.,2023-04-06 11:02,video,15,61163,-0.43,59946,0.56,461,0.42,1217,223,0.22,4075884,1.50061,suono originale Gucci,,,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7298500085585956128,#JodieTurnerSmith attending the 2023 LACMA Art+Film Gala. #GucciLacma2023 ,2023-11-06 18:48,video,14,59866,-0.44,57285,0.54,1286,1.19,2581,2329,2.31,464468,12.88915,suono originale Gucci,,jodieturnersmith guccilacma2023,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7271966781307161889,ب?در حب? ??رس?? ا?تب ?احس?? ? ?? ?ا?ح?ضة ط?عت  #?حر? #ا?عرا? #fypp #explore ,2023-08-27 7:45,video,18,59828,-0.44,52800,0.5,1378,1.28,3462,2188,2.17,903900,6.61887,Cornfield Chase Hans Zimmer,,?حر? ا?عرا? fypp explore,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7249645793274006811,A Hero?�s Journey with Jannik Sinner,2023-06-28 4:08,video,49,57131,-0.46,56729,0.53,524,0.48,402,114,0.11,9068636,0.62998,suono originale Gucci,,,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7324732795811679520,Backstage emotions #GucciAncora #GucciFW24 #MFW ,2024-01-16 11:24,video,12,55242,-0.48,55100,0.52,133,0.12,142,187,0.18,3563395,1.55026,suono originale,Gucci,gucciancora guccifw24 mfw,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7217097870393019654,Zooming in on heritage. #adidasxGucci #Gucci,2023-04-01 11:05,video,15,54674,-0.49,54412,0.51,526,0.48,262,215,0.21,3160431,1.72995,suono originale Gucci,,adidasxgucci gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7232619367014436122,Global Brand Ambassador #IU arrives in Seoul for #GucciCruise24,2023-05-13 6:57,video,32,53115,-0.5,51198,0.48,694,0.64,1917,454,0.45,541873,9.80211,suono originale Gucci,,iu guccicruise24,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7324407208261717281,Risposta a @MV A match made on the runway #GucciFW24 #GucciAncora #MFW ,2024-01-15 14:20,video,11,50285,-0.53,50076,0.47,174,0.16,209,256,0.25,7994973,0.62896,,,guccifw24 gucciancora mfw ,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7312930896418557216,In the heart of Milan. #Gucci ,2023-12-15 16:06,video,31,46582,-0.56,46211,0.43,538,0.5,371,102,0.1,8351636,0.55776,,,gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7282813686379482401,A touch of light #GucciAncora #GucciSS24 #SabatoDeSarno,2023-09-25 13:16,video,14,46351,-0.56,43363,0.41,1687,1.56,2988,477,0.47,634114,7.30957,suono originale Gucci,,gucciancora gucciss24 sabatodesarno,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7221830640340126982,From past to present Florence to Shanghai. #GucciCosmos #XiaoZhan  ,2023-04-14 5:11,video,30,45636,-0.57,44417,0.42,716,0.66,1219,668,0.66,624242,7.31063,suono originale Gucci,,guccicosmos xiaozhan,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7232326467139554587,ح???ات ?اتدخ? ا?ج?ة ?�� ش?? ا?ثر ح??? اتحبة ???ت?? ??ا? حط ?ا?? ?ع?? 20 ?ا? حساب? ?حض?ر  #tiktok #ا?عرا? #explore #capcut #ح???ات ,2023-05-12 12:00,video,68,42507,-0.6,38300,0.36,321,0.29,2638,1248,1.24,452900,9.38552,Tacky Degree DJ BAI,,tiktok ا?عرا? explore capcut ح???ات,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7244145630598139163,A #Gucci getaway at Loulou Ramatuelle on the Côte dAzur #GucciSummerStories,2023-06-13 8:24,video,30,40646,-0.62,40425,0.38,1074,0.99,221,146,0.14,7401833,0.54913,suono originale Gucci,,gucci guccisummerstories,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7260556705140870427,???ة ?ج??ة عا??ج?ة با?د?? ا?حر ? حدد ع??ا??? ??دز??? ? ??? ?ا?حا?ضة ا?تة حت? ا?ص?ر ??ا?ب??  #?حر? #ا?عرا? #fypp #explore #ا?حس?? ,2023-07-27 13:48,video,22,40591,-0.62,34900,0.33,152,0.14,1761,3778,3.75,729900,5.56117,?جا???? ?ح?د ا?ج?ا??,,?حر? ا?عرا? fypp explore ا?حس??,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7225633753509514522,What?�s your favorite emoji? The 21 with #JuliaGarner. #GucciHorsebit1955 ,2023-04-24 11:09,video,28,40291,-0.62,40225,0.38,231,0.21,66,74,0.07,4231163,0.95224,suono originale Gucci,,juliagarner guccihorsebit1955,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7298492196540452129,#EmmaChamberlain attending the 2023 LACMA Art+Film Gala. #GucciLacma2023,2023-11-06 18:17,video,12,35636,-0.66,34786,0.33,135,0.12,850,121,0.12,411940,8.65077,suono originale Gucci,,emmachamberlain guccilacma2023,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7223134179288993030,A sneak peek before #GucciCosmos. #XiaoZhan ,2023-04-17 17:29,video,0,35626,-0.66,35033,0.33,590,0.54,593,425,0.42,346220,10.28999,Storytelling Adriel,,guccicosmos xiaozhan,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7234108547473132826,ب?در حب? ?رب ا?عباد ! حط ?ا?? ?ا?تب ?ب?? ?ارس?? ا??? اذا ??ت ?س?? ح???? !   #ا?عرا? #CapCut #fyp #explore #tiktok #ا?رس?? ,2023-05-17 7:15,video,60,35139,-0.67,27800,0.26,730,0.67,2375,4234,4.2,152300,23.07223,tutorial sim ou nao user33732636388,,ا?عرا? capcut fyp explore tiktok ا?رس??,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7218187128629447942,ب?در حب? ?ا?? ?ا?? ?ش?? ?اتب ع?? اس??ة با?ت?????  #ر?ضا? #capcut #ا?عرا? ,2023-04-04 9:32,video,30,35041,-0.67,29100,0.27,109,0.1,1857,3975,3.95,548600,6.38735,Love You So The King Khan & BBQ Show,,ر?ضا? capcut ا?عرا?,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7298482711063235872,Together again. #GucciGuilty #GucciLacma2023 #ASAPRocky #ElliotPage #JuliaGarner ,2023-11-06 17:40,video,16,34014,-0.68,32455,0.3,207,0.19,1559,190,0.18,365007,9.31873,suono originale Gucci,,gucciguilty guccilacma2023 asaprocky elliotpage juliagarner,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7259070252300897563,خ?رات ا?ا?ا? ا?حس?? (ع) ?? ?ا?حا?ضة خ?? ا?ص?ر ??ا?ب?? ? ?ب?در حب? ??رس?? تابع??ا ?ا?تب ?احس??  #?حر? #ا?عرا? #ا??را?_ا??ر?? #explore #fypp #ا????ت #دب? #ا?سع?د?ة #?صر #س?ر?ا #ا?حس?? ,2023-07-23 13:40,video,32,29277,-0.72,26600,0.25,152,0.14,1275,1250,1.24,335100,8.73679,Ader Akmel Ahmed Saad,,?حر? ا?عرا? ا??را?_ا??ر?? explore fypp ا????ت دب? ا?سع?د?ة ?صر س?ر?ا ا?حس??,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7230051715511242010,ب2000 د??ار ??س ??س? ? ?ذا اتع?? 30 ?تحط ?ا?? تج?? ص??ة ??ب?ت (ت?? ??ر? ????ر ??ا?? ) #ا?عرا? #?طع? #بغداد #دب? ,2023-05-06 8:53,video,32,28907,-0.73,27300,0.25,136,0.12,1336,135,0.13,756300,3.82216,خ?سة ?? خ??س Mohamed Ramadan,,ا?عرا? ?طع? بغداد دب?,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7298146545407380768,Starry nights. #GucciLacma2023 ,2023-11-05 19:56,video,29,28422,-0.73,27501,0.26,213,0.19,921,282,0.28,764311,3.71864,suono originale Gucci,,guccilacma2023,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7304705055129668897,Setting the scene #GucciGift ,2023-11-23 12:06,video,15,28151,-0.73,27877,0.26,555,0.51,274,309,0.3,5743070,0.49017,suono originale Gucci,,guccigift,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7231509302618410266,ب?در ?بذ? ??طائ??ة حط ?ا?? ? ?ب?در حب? ?رس?? ا?تب ?اع??  #ا?عرا? #CapCut #fyp #دب? ,2023-05-10 7:09,video,14,26367,-0.75,25100,0.23,203,0.18,849,215,0.21,504600,5.22533,ا?ص?ت ا?أص?? ا?عا???,,ا?عرا? capcut fyp دب?,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7226308092051344666,A story that begins in Florence and echoes throughout the world. #GucciCosmos #XiaoZhan #Gucci ,2023-04-26 6:46,video,25,26104,-0.75,25453,0.24,298,0.27,651,326,0.32,251237,10.39019,suono originale Gucci,,guccicosmos xiaozhan gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7234555967277518107,At Gyeongbokgung Palace in Seoul for #GucciCruise24 ,2023-05-18 12:12,video,21,25670,-0.76,25241,0.23,146,0.13,429,566,0.56,534055,4.80662,suono originale Gucci,,guccicruise24,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7271285323836017952,ب?غ عدد ا?ز?ر ا?? ا?ا? 50 ????? ? ب?در حب? ?رب ا?عباد ا?تب ?احس?? ? ??? ?ا?ح?ضة راح اتز?ر #?حر? #ا?عرا? #fypp #explore ,2023-08-25 11:40,video,58,24914,-0.76,20800,0.19,165,0.15,1499,2450,2.43,172900,14.40949,Cornfield Chase Hans Zimmer,,?حر? ا?عرا? fypp explore,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7227386585526848795,#GucciCosmos through Bryanboy?�s eyes. #Gucci ,2023-04-29 4:31,video,44,24057,-0.77,23992,0.22,170,0.15,65,78,0.07,1102394,2.18225,suono originale Gucci,,guccicosmos gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7232546009706941722,Global Brand Ambassador #Hanni in Seoul before #GucciCruise24,2023-05-13 2:12,video,32,23362,-0.78,22038,0.2,462,0.42,1324,433,0.43,246703,9.46969,suono originale Gucci,,hanni guccicruise24,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7324200933888412961,Arriving at Fall Winter 2024 #GucciAncora #GucciFW24 #MFW ,2024-01-15 1:00,video,20,19508,-0.81,18924,0.17,84,0.07,584,189,0.18,443057,4.40305,,,gucciancora guccifw24 mfw,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7258283072913689882,ر?ع ا??را? ??? ?بة ا?ا?ا? ا?حس?? (ع) ب?در حب? ?ا?? ا?ب?ت ا?تب ا??را? ?تاب?ا ا???دس ?ا?حس?? ?ثبت ا?اس?ا? #?حر? #ا?عرا? #ا??را?_ا??ر?? #fypp #explore #دب? #ا????ت #ا?سع?د?ة #?صر #?ب?ا? #ا?حس?? ,2023-07-21 10:45,video,28,19178,-0.82,16700,0.15,450,0.41,903,1125,1.11,231200,8.29498,Creepy and simple horror background music(1070744) howlingindicator,,?حر? ا?عرا? ا??را?_ا??ر?? fypp explore دب? ا????ت ا?سع?د?ة ?صر ?ب?ا? ا?حس??,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7225261159166037274,#JuliaGarner in The 21 with her #GucciHorsebit1955 and #GucciGuilty scent,2023-04-23 11:03,video,29,18096,-0.83,18021,0.17,115,0.1,75,47,0.04,276003,6.55645,suono originale Gucci,,juliagarner guccihorsebit1955 gucciguilty,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7259437826910014746,???ب ا?ا?? ا??اصر?ة ? ا?تب اس? ?حا?ضت? حت? ا?ص?ر ???ب??  #?حر? #ا?عرا? #ا??را?_ا??ر?? #explore #fypp #ا????ت #دب? ,2023-07-24 13:26,video,39,17535,-0.83,16100,0.15,47,0.04,956,432,0.42,186100,9.42235,?جا???? ?ح?د ا?ج?ا??,,?حر? ا?عرا? ا??را?_ا??ر?? explore fypp ا????ت دب?,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7265243072215141664,ا??س?رة ا???????ة ?? ا???د ا?? ا?حس?? ? ?? ا? ?حا?ضة راح حتر?ح ?ش?  #?حر? #ا?عرا? #fypp ,2023-08-09 4:53,video,50,17147,-0.84,14800,0.14,77,0.07,905,1365,1.35,98100,17.4791,Cornfield Chase Hans Zimmer,,?حر? ا?عرا? fypp,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7228731980777540890,Custom Gucci at the #MetGala. ??2023-05-02 19:32,video,23,16356,-0.84,15863,0.15,102,0.09,493,42,0.04,489862,3.3389,suono originale Gucci,,metgala,,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7210739192329014534,اخر ?طرة شت??ة ? ???? اتحط ?ا?? ?اتحدا? ت?تب ش?? ا?? ذ?ر? صارت ع?د? با?شتاء  #ا?عرا? #بغداد #tiktok ,2023-03-15 7:50,video,14,15389,-0.85,14600,0.13,63,0.05,679,47,0.04,605900,2.53986,?ذ? ??ست ??ا?ت? ???? ?ط?? ?ار? || LARRY,,ا?عرا? بغداد tiktok,
gucci,https://www.tiktok.com/@gucci,https://www.tiktok.com/@gucci/video/7207468370805984517,Twinning in #GucciFW23 #Gucci  ,2023-03-06 11:18,video,34,14622,-0.86,14500,0.13,64,0.05,undefined,58,0.05,317900,4.59956,suono originale Gucci,,guccifw23 gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7289484979728420128,#GucciCosmos has landed in London. @callummullin ,2023-10-13 12:44,video,127,14044,-0.86,13880,0.13,286,0.26,164,112,0.11,1865158,0.75297,suono originale Gucci,,guccicosmos,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7282761708681104673,Its a story of people #GucciAncora @pokimane #SineadBurke #JuliaGarner @Mark Ronson @Davikah Channel #SophieWilde #JodieTurnerSmith @Chiara Ferragni  @ameliadimz ,2023-09-25 9:55,video,166,13543,-0.87,13164,0.12,89,0.08,379,72,0.07,195187,6.93847,suono originale Gucci,,gucciancora sineadburke juliagarner sophiewilde jodieturnersmith,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7211196956046150918,Crafting sparkle and shine. #GucciHighJewelry,2023-03-16 13:27,video,32,12626,-0.88,12172,0.11,105,0.09,454,37,0.03,109112,11.5716,suono originale Gucci,,guccihighjewelry,
m_.gucci,https://www.tiktok.com/@m_.gucci,https://www.tiktok.com/@m_.gucci/video/7262006664310656289,???? ا?ج? ?ا?ا?ا? ع??  ? ب?در حب? ??رس?? ا?تب ?اع??  #CapCut #?حر? #ا?عرا? #fypp #explore ,2023-07-31 11:34,video,182,11597,-0.89,10400,0.09,97,0.09,800,300,0.29,95100,12.19453,Creepy and simple horror background music(1070744) howlingindicator,,capcut ?حر? ا?عرا? fypp explore,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7298187597174607136,Billie + her #GucciHorsebit1955 in Demetra. #GucciLacma2023,2023-11-05 22:36,video,14,11416,-0.89,10270,0.09,119,0.11,1146,137,0.13,105375,10.83369,suono originale Gucci,,guccihorsebit1955 guccilacma2023,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7324778163882577185,How does Gucci Beauty make you feel? #GucciBeauty #GucciFW2024   #MFW ,2024-01-16 14:20,video,44,10839,-0.89,10291,0.09,96,0.08,548,85,0.08,147550,7.34598,suono originale,Gucci,guccibeauty guccifw2024 mfw,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7324602488588340512,Gathering for Fall Winter 2024 #GucciAncora #GucciFW24 #MFW ,2024-01-16 2:58,video,19,10651,-0.9,10249,0.09,80,0.07,402,162,0.16,209144,5.09266,,,gucciancora guccifw24 mfw,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7288089020620426528,New Bond Street awaits you. #Gucci ,2023-10-09 18:27,video,32,9605,-0.91,9356,0.08,438,0.4,249,97,0.09,455005,2.11097,Aesthetic Tollan Kim,,gucci,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7248709901957025051,Chiara Ferragni Wants Gender Equality for her Daughters Generation. #GucciChime,2023-06-25 15:36,video,34,9360,-0.91,8971,0.08,219,0.2,389,110,0.1,162978,5.74311,suono originale Gucci,,guccichime,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7281024010798861601,When art meets fashion. #GucciAncora,2023-09-20 17:31,video,43,9195,-0.91,8913,0.08,569,0.52,282,46,0.04,760837,1.20854,suono originale Gucci,,gucciancora,
gucci,https://www.tiktok.com/@gucci,http://tiktok.com/@Gucci/video/7340606748996242720,Makeup check before the show #GucciFW24 #GucciBeauty #MFW ,2024-02-28 6:03,video,20,9189,-0.91,9135,0.08,60,0.05,54,14,0.01,4982346,0.18443,,,guccifw24 guccibeauty mfw,
