Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CwGZEn6gWWI/,i DiDnT kNoW u WeRe A cAt MaN,reel,2023-08-18 17:00,795363,5.43,2.40266,1760,1.45,793603,5.45,,1423985,1566384
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C0wSmyxuwNS/,rejoice in this most thrilling news. BRIDGERTON season 3 shall debut in two parts: part 1 on may 16th and part 2 on june 13th.,reel,2023-12-12 9:00,794415,5.42,2.3998,10268,13.32,784147,5.38,,2333434,2566778
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsWMh7egopB/,the fate of the world is in their hands. MIRACULOUS: LADYBUG & CAT NOIR THE MOVIE. coming july 28!,reel,2023-05-17 10:00,785848,5.35,2.37392,5317,6.41,780531,5.35,,2038033,2241836
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CqIi2Elg_RL/,The unlikely romance that started it all. Queen Charlotte: A Bridgerton Story premieres May 4 only on Netflix.,reel,2023-03-23 10:00,747551,5.04,2.25823,6308,7.79,741243,5.03,,2234681,2458149
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cs1i9ZFBlOt/,that feeling when you?ôre laying besides your crush >>>>>>,CAROUSEL_ALBUM,2023-05-29 15:00,738826,4.97,2.23187,2003,1.79,736823,4.99,,1723725,1896097
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cwh_w7lOCRs/,*come* and face the music,CAROUSEL_ALBUM,2023-08-29 10:04,677821,4.48,2.04759,2572,2.58,675249,4.49,,1431449,1574594
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CtmvPtkPAd6/,This November the game you love becomes reality. #TUDUM has your first sneak peek at how the brand new competition series Squid Game: The Challenge is coming to life.,reel,2023-06-17 16:42,656586,4.31,1.98344,3614,4.04,652972,4.31,,1533701,1687071
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3-4qYWOHKt/,?ö®SADIE & CALEB ON SET OF ST5 ?ö®?ì∏ via rossduffer,CAROUSEL_ALBUM,2024-03-01 14:00,646446,4.22,1.9528,1131,0.57,645315,4.25,,2198629,2418492
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C0mpOEPOJUT/,THE ARCHIES is maitreyiramakrishnan approved ??reel,2023-12-08 15:00,632937,4.12,1.912,1377,0.92,631560,4.13,,1145608,1260169,
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cso3ZfiOaAM/,two pretty best friends,CAROUSEL_ALBUM,2023-05-24 16:00,625081,4.05,1.88827,1116,0.55,623965,4.07,,1644710,1809181
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C3nwd7ZuHq6/,?ÑÔ∏è?? after 100 years trapped in ice aang is finally breaking free! join the avatar on his journey starting TOMORROW ?ßä Only 12 more hours!,reel,2024-02-21 15:00,622210,4.03,1.87959,2597,2.62,619613,4.04,,1427675,1570443
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CzYztx1MQHI/,something BIG is coming to #GeekedWeek: AVATAR: THE LAST AIRBENDER teaser trailer coming tomorrow,IMAGE,2023-11-08 9:00,620944,4.02,1.87577,5704,6.95,615240,4,,1245563,1370119
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3Xx50Gu3-t/,hello: february 15 2019goodbye: august 8 2024 ?ñ§?ÇÔ∏èthe final season of THE UMBRELLA ACADEMY is coming,CAROUSEL_ALBUM,2024-02-15 9:30,612999,3.95,1.85176,2395,2.34,610604,3.96,,1461078,1607186
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsSHW4ApSv5/,can?ôt stop thinking about this moment when noah surprised anna at the xo kitty premiere,reel,2023-05-15 20:00,603146,3.87,1.82201,856,0.19,602290,3.9,,1441829,1586012
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Ctm36_vpb97/,the pogues reportin for duty! ?§ô #obx4 #TUDUM,reel,2023-06-17 17:58,592961,3.79,1.79124,2231,2.11,590730,3.8,,1442764,1587040
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CtCStpbL63F/,same kitty. same.,CAROUSEL_ALBUM,2023-06-03 13:00,588117,3.75,1.77661,1190,0.65,586927,3.77,,1341948,1476143
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C09y6V8pMdC/,me describing my best friend & her boyfriend?ì∫: set it up,reel,2023-12-17 15:00,586002,3.74,1.77022,1089,0.51,584913,3.75,,1157746,1273521
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CpYTBvfJuXm/,,CAROUSEL_ALBUM,2023-03-04 15:00,585836,3.73,1.76998,1444,1.01,584392,3.75,,1442259,1586485
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CqiOBc2geKE/,EXTRACTION 2. Teaser Trailer. TOMORROW at 6am PST #TylerRakeLives,reel,2023-04-02 9:01,584495,3.72,1.76566,1986,1.77,582509,3.74,,1104733,1215206
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C0RZGKuu-6c/,queenpin. innovator. mother. killer. from the creative minds who brought you NARCOS comes GRISELDA streaming january 25.,reel,2023-11-30 9:00,584082,3.72,1.76442,12136,15.92,571946,3.65,,1814097,1995506
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2x27VSOVcX/,ok but which ST quote is your fav????,CAROUSEL_ALBUM,2024-01-31 16:03,576575,3.66,1.74173,1673,1.33,574902,3.67,,1205264,1325790
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3v9kB_vXbA/,The 2024 SAG Awards arrivals are ?î•?î• (?ì∏: shutterstock & Getty),CAROUSEL_ALBUM,2024-02-24 18:54,570673,3.61,1.7239,643,-0.1,570030,3.63,,1156215,1271836
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CzcS8kBS1__/,Prepare yourself for the journey of a lifetime. AVATAR: THE LAST AIRBENDER coming to Netflix on February 22 2024 #geekedweek,CAROUSEL_ALBUM,2023-11-09 17:30,566637,3.58,1.71172,2432,2.39,564205,3.59,,1197648,1317413
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Ctm5cGBIvIi/,Wednesday season 2 is on the way??until then Jenna Ortega Emma Myers Joy Sunday and Hunter Doohan discuss your best fan theories. #TUDUM,reel,2023-06-17 18:11,559428,3.52,1.68994,1686,1.35,557742,3.53,,1371342,1508477
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CzcI6ryvUOe/,Arcane. Season 2. November 2024. #GeekedWeek,reel,2023-11-09 16:03,538999,3.36,1.62823,3823,4.33,535176,3.35,,1213273,1334600
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C1DCB0Vufu1/,omgomg MY LIFE WITH THE WALTER BOYS has been renewed for season 2!!!!! the cast reactions are literally me too,reel,2023-12-19 15:30,538166,3.35,1.62571,6223,7.68,531943,3.32,,1573779,1731157
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsjgBFyuAzr/,the stages of me watching this scene = ?§®?ò≥?ò±?§Ø,reel,2023-05-22 14:00,535829,3.33,1.61865,3251,3.53,532578,3.33,,1682770,1851047
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C0J4Njdu859/,wwyd if you switched bodies with your mom for a day??ì∫: family switch drops THIS THURSDAY,reel,2023-11-27 11:00,533925,3.31,1.6129,1753,1.44,532172,3.33,,1083992,1192391
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cto6gAGpY5e/,love ya mean it <3 #TUDUM,CAROUSEL_ALBUM,2023-06-18 12:59,532524,3.3,1.60867,321,-0.55,532203,3.33,,1063220,1169543
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Ctm78zFATGT/,Are you ready to meet Rachel Stone? ?†Ô∏è?•Ô∏èHEART OF STONE coming this summer!August 11. #TUDUM,reel,2023-06-17 18:45,522957,3.23,1.57977,3001,3.18,519956,3.23,,1462535,1608789
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Ctm5uICJD5W/,The COPE is over it?ôs finally here! Welcome to the world of the ONE PIECE live action. We can?ôt wait for you to meet our Straw Hat crew. Eiichiro Oda?ôs epic masterpiece is about to come to life like never before! ONE PIECE sets sail on Augusts 31st. #TUDUM,reel,2023-06-17 18:26,516158,3.17,1.55923,8300,10.57,507858,3.13,,2314672,2546140
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3GouMNv7Vg/,,IMAGE,2024-02-08 17:43,514190,3.15,1.55328,1052,0.46,513138,3.17,,1076401,1184042
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C1HvsF4uYXB/,its winter solstice so its the perfect time for some new character reveals from AVATAR: THE LAST AIRBENDER! meet gran gran mayor yukari the mechanist jet and june ?ÑÔ∏è,CAROUSEL_ALBUM,2023-12-21 11:00,511525,3.13,1.54523,1754,1.44,509771,3.14,,1208969,1329866
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C1R4isFuDZo/,omgomg scrolling through this carousel for the next 30min brb?ì∫: bridgerton s3 part 1 coming may 16 and part 2 june 13,CAROUSEL_ALBUM,2023-12-25 9:30,510702,3.13,1.54275,717,0,509985,3.14,,1057050,1162755
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CygsjHYRaCW/,the fire nation has arrived. meet fire lord ozai general iroh princess azula and commander zhao in AVATAR: THE LAST AIRBENDER coming in 2024 avatarnetflix,CAROUSEL_ALBUM,2023-10-17 15:00,509712,3.12,1.53976,3975,4.54,505737,3.11,,1249550,1374505
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2albldhyaI/,trigger a millennial in one image?ì∫: greys anatomy,IMAGE,2024-01-22 16:00,498884,3.03,1.50704,2727,2.8,496157,3.03,,1098339,1208173
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CqGLaN_gKml/,Kitty?ôs back for another love story this time her own ?íï Xo Kitty arrives May 18 only on Netflix ?íï,reel,2023-03-22 12:01,492451,2.98,1.48761,2439,2.4,490012,2.98,,1451797,1596976
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C0zcuGQsRJK/,maybe i AM into blondes???ì∫: my life with the walter boys,CAROUSEL_ALBUM,2023-12-13 17:00,490806,2.97,1.48264,1277,0.78,489529,2.98,,1128611,1241472
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Cq-yASyAD-d/,senior year starts this summer ?î• the final season of Never Have I Ever premieres June 8 only on Netflix!,reel,2023-04-13 12:00,474110,2.83,1.43221,3097,3.32,471013,2.83,,1125292,1237821
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cst6NHFANVh/,these xokittynetflix / to all the boys parallels got me in my feelings ?ò≠,CAROUSEL_ALBUM,2023-05-26 15:01,473586,2.83,1.43063,677,-0.05,472909,2.84,,1318460,1450306
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C1-MWyxuSBq/,important transmission from the set of Stranger Things 5: Hellfire lives! ?ì∏ from rossduffer,IMAGE,2024-01-11 14:30,470106,2.8,1.42011,1637,1.28,468469,2.81,,993232,1092555
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2FxPi3MIdT/,the anticipation kills me too justin.?ì∫: the brothers sun,CAROUSEL_ALBUM,2024-01-14 13:07,469165,2.79,1.41727,1710,1.38,467455,2.8,,1183867,1302254
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C0qX0JxMowi/,choose your team?ì∫: my life with the walter boys,CAROUSEL_ALBUM,2023-12-10 10:00,467369,2.78,1.41185,5709,6.96,461660,2.75,,1547791,1702570
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CrdlJOXgGrR/,On May 18th we?ôre taking you all to KISS ?íï,reel,2023-04-25 10:30,464188,2.75,1.402,1812,1.52,462376,2.76,,1028532,1131385
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsEW8JLA88d/,He?ôs lived three lifetimes and he isn?ôt finished. Watch the trailer for schwarzenegger?ôs most in depth documentary ever. ARNOLD premiering June 7,reel,2023-05-10 12:00,461376,2.73,1.39374,3601,4.02,457775,2.72,,1632816,1796097
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CxfjjZjgxtJ/,456 real people.4.56 million dollars.Squid Game: The Challenge the new competition series based on our biggest show ever begins November 22 only on netflix,reel,2023-09-22 8:00,452463,2.66,1.36682,2888,3.02,449575,2.65,,1170176,1287194
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2JCgWZPrwU/,Jenna Ortega doesn?ôt need to wear black to slay ?ñ§.?ì∑ Getty Images,IMAGE,2024-01-15 19:35,451693,2.65,1.36449,710,0,450983,2.66,,866940,953634
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsrEDKiMRf9/,CHARLOTTE + GEORGE 4EVER ?ëë?íï?é®: clairesalvo,reel,2023-05-25 13:00,445145,2.6,1.34471,1298,0.81,443847,2.61,,1366947,1503642
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2SoZ2FuRRP/,if the world is going to have any chance the avatar will need all the help he can getAVATAR: THE LAST AIRBENDER arrives february 22,CAROUSEL_ALBUM,2024-01-19 13:00,444752,2.59,1.34352,3322,3.63,441430,2.59,,1307327,1438060
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsBmhINAPp6/,get ready for a banging ending! ?í• It?ôs senior year baby. never have i ever?ôs final season premieres june 8 only on netflix,reel,2023-05-09 10:03,443395,2.58,1.33942,1849,1.57,441546,2.59,,1476214,1623836
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cuup62OOmPh/,The only accepted reaction.,CAROUSEL_ALBUM,2023-07-15 15:00,441321,2.57,1.33316,1228,0.71,440093,2.58,,1082161,1190377
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3x6P03Rk0-/,don?ôt mind me just changing my phone?ôs wallpaper. MEA CULPA is now streaming?ì∏: mr_dadams,CAROUSEL_ALBUM,2024-02-25 13:03,434790,2.51,1.31342,7496,9.45,427294,2.47,,1806227,1986849
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2ST0gnO6iH/,bonjour from paris! EMILY IN PARIS season 4 is now in production,CAROUSEL_ALBUM,2024-01-19 10:00,431914,2.49,1.30474,1624,1.26,430290,2.5,,1153769,1269146
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C2k-m62On2Q/,my fav part about this interview is how much they legit love each other. i love them so much?ì∫: griselda now streaming,reel,2024-01-26 16:01,431283,2.48,1.30283,3573,3.98,427710,2.48,,1258081,1383889
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CvA__EJtMKL/,hot summer nights mid july,CAROUSEL_ALBUM,2023-07-22 18:00,428580,2.46,1.29467,836,0.16,427744,2.48,,1001290,1101419
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CtwpBLMIVTh/,villains are awful.  do you agree or do you agree?,CAROUSEL_ALBUM,2023-06-21 13:00,426995,2.45,1.28988,2368,2.3,424627,2.45,,1430954,1574049
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CruAOZ_v1Go/,*CHECKS PULSE* maya_hawke AT THE MET GALA?ì∏: getty,IMAGE,2023-05-01 19:22,417279,2.37,1.26053,424,-0.4,416855,2.39,,957441,1053186
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3a1hBxPp3d/,youre beautiful nancy wheeler?ì∏ via rossduffer,IMAGE,2024-02-16 14:00,416748,2.37,1.25892,615,-0.14,416133,2.38,,892687,981956
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Cq5VXfhg1KB/,VENGEANCE IS A MOTHER. Check out the new trailer for THE MOTHER starring Jennifer Lopez - coming to Netflix May 12.,reel,2023-04-11 9:00,413984,2.34,1.25058,5621,6.84,408363,2.32,,1263290,1389619
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C30EIC1Oek8/,behind the scenes of DAMSEL premiering march 8,reel,2024-02-26 10:00,412114,2.33,1.24492,1603,1.23,410511,2.34,,1193392,1312731
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CtjxEFRO5nh/,?éâ TGIF thrill seekers! The poster for HEART OF STONE has arrived. Now brace yourselves because tomorrow were dropping the trailer at #TUDUM. I promise it will blow your minds?í•?í•?í•,IMAGE,2023-06-16 13:00,407149,2.29,1.22993,2257,2.14,404892,2.29,,1188605,1307465
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C3_1cVvMzwl/,meet me in a cave at the DAMSEL premiere ?òå,CAROUSEL_ALBUM,2024-03-01 22:51,407020,2.29,1.22953,751,0.04,406269,2.3,,1992987,2192286
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CqOXqKotRHm/,,CAROUSEL_ALBUM,2023-03-25 16:00,405446,2.28,1.22479,809,0.12,404637,2.29,,1294796,1424275
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CwDTc63N95C/,to all the boys ive loved before came out FIVE years ago today ?ò≠,IMAGE,2023-08-17 12:00,404091,2.26,1.22069,756,0.05,403335,2.28,,795655,875220
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsEjqFJJiok/,?ëÅÔ∏èüëÅÔ∏è?é•: hugogloss,reel,2023-05-10 14:00,398512,2.22,1.20384,1294,0.8,397218,2.23,,1318378,1450215
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CvPl850gZlc/,LADYBUG AND CAT NOIR 4EVER,reel,2023-07-28 10:01,392461,2.17,1.18556,1632,1.27,390829,2.18,,1067874,1174661
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsW-mqSAg4o/,get ready peaches ?çë GINNY & GEORGIA is coming back for seasons 3 & 4!!,reel,2023-05-17 18:00,389394,2.15,1.1763,3631,4.06,385763,2.13,,1559018,1714920
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CtkLKiVRJxM/,Thrilled to announce that Chase Stokes Maitreyi Ramakrishnan and Maisa will be our hosts for #TUDUM live from Brazil this Saturday at 1:30 pm PT!,CAROUSEL_ALBUM,2023-06-16 16:48,388954,2.14,1.17497,467,-0.34,388487,2.16,,1039587,1143546
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C0PSOYOOnKr/,BIG NEWS: gta III vice city and san andreas from the GRAND THEFT AUTO SERIES are coming to netflix games for mobile on december 14,reel,2023-11-29 13:00,388712,2.14,1.17424,1835,1.55,386877,2.14,,1043582,1147941
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C1stYsdOE4Y/,she just saw her dead husband on a nanny cam hugging their daughter!?! !!! AND THE LAST SLIDE !!!?ì∫: fool me once,CAROUSEL_ALBUM,2024-01-04 19:32,383337,2.1,1.158,3780,4.27,379557,2.08,,1282407,1410648
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Ctmv6rfgfsP/,Lee Jung-jae Lee Byung-Hun Wi Ha-jun and Gong Yoo will all be returning for Squid Game Season 2! And #TUDUM just revealed four new actors who will be joining the cast!,reel,2023-06-17 16:48,382301,2.09,1.15487,1700,1.37,380601,2.09,,1264772,1391249
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CygHOZPOyqY/,FORMULA 1: DRIVE TO SURVIVE meets FULL SWING! two worlds collide in netflix?ôs first LIVE sports event: THE NETFLIX CUP. streaming live from the wynn las vegas only on netflix november 14th at 3PM PT/6PM ET,reel,2023-10-17 10:00,380607,2.07,1.14975,1323,0.84,379284,2.08,,845866,930453
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Cstjnbggavr/,no bc if i have to relive these emotions yall do too.,reel,2023-05-26 12:02,377863,2.05,1.14146,1578,1.2,376285,2.06,,1355467,1491014
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CsbrizSOFOe/,i mean??we know she is. kitty song covey is back!,IMAGE,2023-05-19 13:06,377269,2.05,1.13967,573,-0.2,376696,2.06,,982162,1080378
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Cw-a8orMiTq/,HEATED. OBSESSED starring beyonce and idris elba is now streaming.,reel,2023-09-09 11:00,377225,2.05,1.13954,1179,0.64,376046,2.06,,896684,986353
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2SvUjTrs1X/,its giving coffee and contemplation. week 2 of filming STRANGER THINGS 5 is a wrap!?ì∏ via rossduffer,IMAGE,2024-01-19 14:00,376949,2.04,1.1387,1785,1.48,375164,2.05,,965003,1061503
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CtmLIVcOj3G/,√â HOJE!! #TUDUM LIVE IN BRAZIL ?áß?á∑,CAROUSEL_ALBUM,2023-06-17 11:26,373248,2.01,1.12752,666,-0.07,372582,2.03,,1122693,1234963
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C0usbT4LoK-/,THEM.?ì∫: my life with the walter boys,IMAGE,2023-12-11 17:31,373091,2.01,1.12705,1705,1.37,371386,2.02,,959788,1055767
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Crdcc9Bg4p2/,It?ôs Sandy?ôs time to shine y?ôall. SAVING BIKINI BOTTOM: THE SANDY CHEEKS MOVIE a new animated film coming to Netflix in 2024 follows Sandy Cheeks on a journey to save Bikini Bottom after its denizens are suddenly scooped out of the ocean.,IMAGE,2023-04-25 9:02,368154,1.97,1.11213,1698,1.36,366456,1.98,,861254,947379
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C2pXmLFukO0/,her presence is out of this world!! sofia FREAKEN vergara.,reel,2024-01-28 9:00,365926,1.96,1.1054,5345,6.45,360581,1.93,,1344183,1478602
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C0M0yGQs_Oa/,me when i have absolutely nowhere to be vs. me when i quickly step out to run an errand and immediately run into someone I know,IMAGE,2023-11-28 15:00,364618,1.94,1.10145,867,0.2,363751,1.96,,816308,897939
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C2cpeq9u_UQ/,the trailer we?ôve all been waiting for. AVATAR: THE LAST AIRBENDER arrives on february 22,reel,2024-01-23 11:00,361828,1.92,1.09302,7186,9.02,354642,1.88,,1562815,1719097
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CrI35XIAoo0/,Season 2 of Sweet Tooth drops April 27th only on Netflix. Can?ôt wait for you to see what Gus and Jep are up against next...,reel,2023-04-17 10:00,361192,1.92,1.0911,1164,0.62,360028,1.92,,976307,1073937
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Czxvo1SOpF4/,what do you get when HYBE and geffenrecords join forces? spoiler: your new favorite girl group ?é§?? meet KATSEYE and watch their story from the very start in summer 2024,CAROUSEL_ALBUM,2023-11-18 1:25,360794,1.91,1.0899,2655,2.7,358139,1.91,,1147493,1262243
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CsbgM1dAt1I/,OK BUT WHY ARE THESE THESE DECISIONS SO HARD?!!!,reel,2023-05-19 12:00,356093,1.88,1.0757,1044,0.45,355049,1.88,,1323780,1456158
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Cw7spj7OjpW/,bringing this inspo to my next appointment ilysmnails,reel,2023-09-08 10:00,350647,1.83,1.05925,1421,0.98,349226,1.84,,909100,1000010
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CsOfH_PuQiu/,shadow daddy wants to wish you a happy mothers day,CAROUSEL_ALBUM,2023-05-14 13:30,349585,1.82,1.05604,1160,0.61,348425,1.83,,1427426,1570169
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CqLQhZPAUMo/,Goodbye... YOU. Joe Goldberg will return for the fifth and final season of YOU.,reel,2023-03-24 11:01,339452,1.74,1.02543,5786,7.07,333666,1.71,,1863383,2049721
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CrudRMrr9aJ/,1000s across the board ?•π @ the MET ?ì∏: getty,CAROUSEL_ALBUM,2023-05-01 23:36,338680,1.74,1.0231,596,-0.16,338084,1.75,,1119797,1231776
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/Cwf17mjPVjA/,emma myers brady noon jennifer garner and ed helms star in FAMILY SWITCH a magical new family comedy from the producers of YES DAY. coming november 30!,CAROUSEL_ALBUM,2023-08-28 14:00,337273,1.72,1.01885,533,-0.25,336740,1.74,,914329,1005762
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CsZT-k7OAbo/,lana condor took over the marquee to send her little sister anna cathcart this message,IMAGE,2023-05-18 15:02,332553,1.69,1.00459,762,0.06,331791,1.69,,1013083,1114391
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/Csl3IZxu3sa/,?ßÅ?ßÅ?ßÅ?å‚≠ï?íÖ ilysmnails,reel,2023-05-23 12:00,329811,1.66,0.99631,4586,5.39,325225,1.64,,1604954,1765450
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C3iDh1ZOZew/,a sword is the best way to cut a cake. happy birthday millie bobby brown my fav damsel!!!,reel,2024-02-19 9:30,328528,1.65,0.99242,886,0.23,327642,1.66,,1014545,1115999
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/CzcNExYu7Aj/,always remember who you are. AVATAR: THE LAST AIRBENDER coming to netflix in 2024  #GeekedWeek,reel,2023-11-09 17:05,327719,1.65,0.98999,5666,6.9,322053,1.62,,1262094,1388304
netflix,https://www.instagram.com/netflix,https://www.instagram.com/reel/C2ynglJOUcM/,Here?ôs your first look at legendary Indian creator Sanjay Leela Bhansali?ôs first series EVER: Heeramandi: The Diamond Bazaar!.prerna_singh6 m_koirala aslisona aditiraohydari sharminsegal therichachadha iamsanjeeda sudeepchatterjee.isc limaye.mahesh rimpleandharpreet junglijay ashhna.srrivastava arvigill mitaksharakumar snehil.dixit.mehra vibhupuri ashishpatil_the_lavniking ragul_dharuman subratachakraborty706 amitsray sanal.george moinbeg preetisheel _chandrakant_sonawane_ shreyaspuranikofficial shriparamanijewels iamkrutimahesh divynidhisharma huentsang shrutimahajancasting musicmansagar,reel,2024-01-31 23:30,327478,1.64,0.98925,3145,3.38,324333,1.63,,1279368,1407305
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2-4qKtMvc2/,Sweet Home will return this year for Season 3!! With monsterization ended and a new humanity begun people desperately struggle to survive in this changed world.,CAROUSEL_ALBUM,2024-02-05 19:02,327214,1.64,0.98846,1049,0.46,326165,1.65,,1109483,1220431
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C2OIActMQQS/,CATS. its now on netflix,IMAGE,2024-01-17 19:00,326900,1.64,0.98751,4358,5.07,322542,1.62,,1048207,1153028
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C25XNNaPxLt/,thinkin bout them,CAROUSEL_ALBUM,2024-02-03 14:00,326777,1.64,0.98714,525,-0.26,326252,1.65,,928877,1021765
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C1-I9qVKRuU/,so good i have to gatekeep,CAROUSEL_ALBUM,2024-01-11 14:00,324966,1.62,0.98167,1304,0.81,323662,1.63,,1134889,1248378
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/CyOgBu4u6ek/,ah yes romance?ì∫: fair play,IMAGE,2023-10-10 14:00,324747,1.62,0.98101,1872,1.61,322875,1.62,,769807,846788
netflix,https://www.instagram.com/netflix,https://www.instagram.com/p/C1r5rtfOLgV/,wait you didnt know dating is a team sport??? PLAYERS premieres on valentines day because... romance,CAROUSEL_ALBUM,2024-01-04 12:00,319355,1.58,0.96472,528,-0.26,318827,1.59,,864723,951196
